Payment Attempted On,Payment Successful On,Payment ID,Transaction ID,Issuer/Scheme,National/International,TSP Charges,Convenience Fee,CGST,SGST,IGST
'2020-05-27 13:45:46.0,'2020-05-27 13:47:00.0,324095209,400832,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 13:38:56.0,'2020-05-27 13:41:21.0,324093397,400827,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 13:35:40.0,'2020-05-27 13:40:32.0,324092589,400830,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 13:24:44.0,'2020-05-27 13:27:10.0,324089737,400822,AXIB,,0.0,127.51,0.0,0.0,0.0
'2020-05-27 13:24:28.0,'2020-05-27 13:26:15.0,324089659,400821,VISA,National,0.0,47.52,0.0,0.0,0.0
'2020-05-27 13:14:51.0,'2020-05-27 13:15:58.0,324087076,400804,ICIB,,0.0,119.03,0.0,0.0,0.0
'2020-05-27 13:13:40.0,'2020-05-27 13:15:32.0,324086744,400803,VISA,National,0.0,83.94,0.0,0.0,0.0
'2020-05-27 13:08:37.0,'2020-05-27 13:09:46.0,324085284,400794,CC,National,0.0,111.46,0.0,0.0,0.0
'2020-05-27 13:07:58.0,'2020-05-27 13:12:00.0,324085112,400790,CC,National,0.0,108.94,0.0,0.0,0.0
'2020-05-27 13:06:20.0,'2020-05-27 13:10:32.0,324084648,400787,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 13:05:24.0,'2020-05-27 13:06:35.0,324084393,400785,MAST,National,0.0,56.72,0.0,0.0,0.0
'2020-05-27 12:58:26.0,'2020-05-27 12:59:55.0,324082381,400765,CC,National,0.0,126.83,0.0,0.0,0.0
'2020-05-27 12:57:11.0,'2020-05-27 12:57:52.0,324081970,400774,CC,National,0.0,152.51,0.0,0.0,0.0
'2020-05-27 12:45:43.0,'2020-05-27 12:48:20.0,324078400,400752,VISA,National,0.0,46.09,0.0,0.0,0.0
'2020-05-27 12:39:57.0,'2020-05-27 12:43:55.0,324076409,400745,CC,National,0.0,122.24,0.0,0.0,0.0
'2020-05-27 12:35:52.0,'2020-05-27 12:39:27.0,324075231,400735,MAST,National,0.0,74.75,0.0,0.0,0.0
'2020-05-27 12:35:20.0,'2020-05-27 12:36:39.0,324075062,400728,CC,National,0.0,127.51,0.0,0.0,0.0
'2020-05-27 12:26:11.0,'2020-05-27 12:29:38.0,324072166,400708,CC,National,0.0,63.53,0.0,0.0,0.0
'2020-05-27 12:18:28.0,'2020-05-27 12:20:54.0,324069436,400694,CC,National,0.0,102.06,0.0,0.0,0.0
'2020-05-27 12:16:04.0,'2020-05-27 12:17:37.0,324068580,400685,CC,National,0.0,142.42,0.0,0.0,0.0
'2020-05-27 12:14:45.0,'2020-05-27 12:16:15.0,324068169,400689,CC,National,0.0,91.28,0.0,0.0,0.0
'2020-05-27 12:13:42.0,'2020-05-27 12:15:30.0,324067791,400687,CC,National,0.0,108.94,0.0,0.0,0.0
'2020-05-27 12:13:24.0,'2020-05-27 12:15:20.0,324067663,400682,VISA,National,0.0,60.9,0.0,0.0,0.0
'2020-05-27 12:06:32.0,'2020-05-27 12:07:44.0,324065251,400669,ICIB,,0.0,127.51,0.0,0.0,0.0
'2020-05-27 11:58:59.0,'2020-05-27 12:00:04.0,324061745,400654,CC,National,0.0,129.58,0.0,0.0,0.0
'2020-05-27 11:58:04.0,'2020-05-27 11:59:33.0,324061530,400651,MAST,National,0.0,47.52,0.0,0.0,0.0
'2020-05-27 11:49:44.0,'2020-05-27 11:50:37.0,324058932,400635,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 11:43:37.0,'2020-05-27 11:47:12.0,324056983,400626,MAST,National,0.0,74.51,0.0,0.0,0.0
'2020-05-27 11:42:46.0,'2020-05-27 11:45:05.0,324056731,400623,RUPAY,National,0.0,0.0,0.0,0.0,0.0
'2020-05-27 11:38:12.0,'2020-05-27 11:40:28.0,324055179,400619,VISA,National,0.0,66.39,0.0,0.0,0.0
'2020-05-27 11:29:39.0,'2020-05-27 11:35:29.0,324052550,400612,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 11:27:30.0,'2020-05-27 11:29:16.0,324051903,400611,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 11:26:24.0,'2020-05-27 11:28:27.0,324051559,400609,CC,National,0.0,111.69,0.0,0.0,0.0
'2020-05-27 11:22:07.0,'2020-05-27 11:22:52.0,324050304,400598,CC,National,0.0,48.85,0.0,0.0,0.0
'2020-05-27 11:20:30.0,'2020-05-27 11:22:18.0,324049835,400587,ICIB,,0.0,99.53,0.0,0.0,0.0
'2020-05-27 11:15:20.0,'2020-05-27 11:16:33.0,324048232,400577,ICIB,,0.0,126.37,0.0,0.0,0.0
'2020-05-27 11:02:33.0,'2020-05-27 11:04:45.0,324044352,400554,SBIB,,0.0,143.11,0.0,0.0,0.0
'2020-05-27 10:59:21.0,'2020-05-27 11:07:44.0,324043286,400549,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 10:55:56.0,'2020-05-27 10:57:14.0,324042363,400535,VISA,National,0.0,78.69,0.0,0.0,0.0
'2020-05-27 10:53:16.0,'2020-05-27 10:55:14.0,324041595,400531,CC,National,0.0,122.24,0.0,0.0,0.0
'2020-05-27 10:46:03.0,'2020-05-27 10:48:53.0,324039632,400519,CC,National,0.0,143.34,0.0,0.0,0.0
'2020-05-27 10:45:33.0,'2020-05-27 10:47:19.0,324039488,400521,ICIB,,0.0,148.38,0.0,0.0,0.0
'2020-05-27 10:35:00.0,'2020-05-27 10:39:15.0,324036723,400502,ICIB,,0.0,108.71,0.0,0.0,0.0
'2020-05-27 10:32:58.0,'2020-05-27 10:35:25.0,324036227,400496,162B,,0.0,142.42,0.0,0.0,0.0
'2020-05-27 10:29:24.0,'2020-05-27 10:30:22.0,324035171,400486,HDFB,,0.0,142.42,0.0,0.0,0.0
'2020-05-27 10:28:48.0,'2020-05-27 10:50:18.0,324035000,400483,VISA,National,0.0,79.41,0.0,0.0,0.0
'2020-05-27 10:18:06.0,'2020-05-27 10:21:26.0,324032464,400457,VISA,National,0.0,74.15,0.0,0.0,0.0
'2020-05-27 10:11:07.0,'2020-05-27 10:13:30.0,324030853,400443,CC,National,0.0,143.57,0.0,0.0,0.0
'2020-05-27 10:10:30.0,'2020-05-27 10:12:50.0,324030702,400439,VISA,National,0.0,56.72,0.0,0.0,0.0
'2020-05-27 10:02:22.0,'2020-05-27 10:03:17.0,324028739,400431,HDFB,,0.0,117.19,0.0,0.0,0.0
'2020-05-27 10:00:43.0,'2020-05-27 10:03:01.0,324028332,400425,CC,National,0.0,101.14,0.0,0.0,0.0
'2020-05-27 09:54:02.0,'2020-05-27 09:55:45.0,324026955,400410,CC,National,0.0,119.03,0.0,0.0,0.0
'2020-05-27 09:50:05.0,'2020-05-27 09:51:29.0,324026113,400403,CC,National,0.0,127.74,0.0,0.0,0.0
'2020-05-27 09:47:15.0,'2020-05-27 09:48:21.0,324025483,400400,CC,National,0.0,129.58,0.0,0.0,0.0
'2020-05-27 09:46:58.0,'2020-05-27 09:49:08.0,324025436,400398,CC,National,0.0,111.0,0.0,0.0,0.0
'2020-05-27 09:41:26.0,'2020-05-27 09:44:39.0,324024377,400394,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 09:14:45.0,'2020-05-27 09:16:20.0,324019433,400369,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 09:02:01.0,'2020-05-27 09:05:26.0,324017491,400366,MAST,National,0.0,74.75,0.0,0.0,0.0
'2020-05-27 09:00:54.0,'2020-05-27 09:04:58.0,324017347,400365,CC,National,0.0,137.15,0.0,0.0,0.0
'2020-05-27 08:45:51.0,'2020-05-27 08:46:36.0,324015211,400364,AXIB,,0.0,127.74,0.0,0.0,0.0
'2020-05-27 08:39:54.0,'2020-05-27 08:42:41.0,324014471,400363,PAYTM,,0.0,101.37,0.0,0.0,0.0
'2020-05-27 08:35:41.0,'2020-05-27 08:36:37.0,324013918,400362,ICIB,,0.0,156.87,0.0,0.0,0.0
'2020-05-27 08:32:26.0,'2020-05-27 08:33:33.0,324013534,400361,HDFB,,0.0,148.38,0.0,0.0,0.0
'2020-05-27 08:28:37.0,'2020-05-27 08:29:35.0,324013034,400360,HDFB,,0.0,111.69,0.0,0.0,0.0
'2020-05-27 08:10:23.0,'2020-05-27 08:11:05.0,324011044,400356,HDFB,,0.0,48.85,0.0,0.0,0.0
'2020-05-27 07:24:43.0,'2020-05-27 07:25:36.0,324007112,400354,MAST,National,0.0,60.9,0.0,0.0,0.0
'2020-05-27 06:25:44.0,'2020-05-27 06:26:39.0,324003899,400353,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-27 03:14:22.0,'2020-05-27 03:15:22.0,324001287,400352,RUPAY,National,0.0,0.0,0.0,0.0,0.0
'2020-05-27 01:36:03.0,'2020-05-27 01:37:49.0,323999557,400351,ICIB,,0.0,129.58,0.0,0.0,0.0
'2020-05-27 00:21:45.0,'2020-05-27 00:23:53.0,323996700,400350,PHONEPE,,0.0,91.28,0.0,0.0,0.0
'2020-05-26 23:07:32.0,'2020-05-26 23:08:19.0,323990558,400346,HDFB,,0.0,113.75,0.0,0.0,0.0
'2020-05-26 22:50:21.0,'2020-05-26 22:52:29.0,323988318,400344,CC,National,0.0,101.6,0.0,0.0,0.0
'2020-05-26 22:22:32.0,'2020-05-26 22:24:12.0,323984609,400341,VISA,National,0.0,56.72,0.0,0.0,0.0
'2020-05-26 22:09:04.0,'2020-05-26 22:10:44.0,323982278,400339,HDFB,,0.0,183.01,0.0,0.0,0.0
'2020-05-26 22:07:18.0,'2020-05-26 22:08:26.0,323982052,400338,CC,National,0.0,102.29,0.0,0.0,0.0
'2020-05-26 21:43:41.0,'2020-05-26 21:45:42.0,323977547,400333,CC,National,0.0,123.62,0.0,0.0,0.0
'2020-05-26 21:18:45.0,'2020-05-26 21:21:49.0,323973312,400331,CC,National,0.0,88.53,0.0,0.0,0.0
'2020-05-26 21:02:47.0,'2020-05-26 21:04:36.0,323970611,400329,CC,National,0.0,61.23,0.0,0.0,0.0
'2020-05-26 20:39:32.0,'2020-05-26 20:43:05.0,323966128,400325,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 20:38:19.0,'2020-05-26 20:40:38.0,323965897,400323,HDFB,,0.0,91.28,0.0,0.0,0.0
'2020-05-26 20:36:45.0,'2020-05-26 20:38:41.0,323965612,400322,CC,National,0.0,111.69,0.0,0.0,0.0
'2020-05-26 20:33:50.0,'2020-05-26 20:35:07.0,323965091,400321,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 20:27:15.0,'2020-05-26 20:34:18.0,323963828,400320,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 20:21:44.0,'2020-05-26 20:24:08.0,323962823,400319,VISA,National,0.0,50.03,0.0,0.0,0.0
'2020-05-26 20:13:09.0,'2020-05-26 20:14:39.0,323961125,400313,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 20:10:48.0,'2020-05-26 20:12:34.0,323960711,400311,MAST,National,0.0,50.03,0.0,0.0,0.0
'2020-05-26 20:04:01.0,'2020-05-26 20:04:57.0,323959357,400309,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 20:02:06.0,'2020-05-26 20:04:29.0,323958963,400308,CABB,,0.0,93.41,0.0,0.0,0.0
'2020-05-26 19:52:34.0,'2020-05-26 19:55:09.0,323956931,400307,MAST,National,0.0,56.12,0.0,0.0,0.0
'2020-05-26 19:52:13.0,'2020-05-26 19:54:16.0,323956777,400306,CC,National,0.0,148.38,0.0,0.0,0.0
'2020-05-26 19:28:27.0,'2020-05-26 19:31:20.0,323951533,400304,CC,National,0.0,94.03,0.0,0.0,0.0
'2020-05-26 19:27:10.0,'2020-05-26 19:29:13.0,323951278,400303,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 19:24:55.0,'2020-05-26 19:25:24.0,323950827,400301,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 19:18:12.0,'2020-05-26 19:20:31.0,323949432,400299,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 19:17:35.0,'2020-05-26 19:18:51.0,323949319,400298,VISA,National,0.0,59.23,0.0,0.0,0.0
'2020-05-26 19:14:12.0,'2020-05-26 19:19:49.0,323948672,400296,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 19:07:40.0,'2020-05-26 19:14:50.0,323947362,400292,VISA,National,0.0,56.72,0.0,0.0,0.0
'2020-05-26 19:05:13.0,'2020-05-26 19:06:21.0,323946929,400291,MAST,National,0.0,95.41,0.0,0.0,0.0
'2020-05-26 19:02:04.0,'2020-05-26 19:05:03.0,323946351,400290,CC,National,0.0,108.71,0.0,0.0,0.0
'2020-05-26 19:01:20.0,'2020-05-26 19:02:15.0,323946212,400287,HDFB,,0.0,116.05,0.0,0.0,0.0
'2020-05-26 18:58:31.0,'2020-05-26 18:59:33.0,323945594,400285,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 18:49:57.0,'2020-05-26 18:56:13.0,323943842,400283,CC,National,0.0,115.59,0.0,0.0,0.0
'2020-05-26 18:43:17.0,'2020-05-26 18:45:21.0,323942568,400282,CC,National,0.0,101.37,0.0,0.0,0.0
'2020-05-26 18:42:04.0,'2020-05-26 18:45:57.0,323942327,400281,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 18:40:22.0,'2020-05-26 18:49:44.0,323942027,400280,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 18:36:46.0,'2020-05-26 18:43:43.0,323941286,400279,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 18:27:49.0,'2020-05-26 18:29:09.0,323939587,400277,VISA,National,0.0,56.72,0.0,0.0,0.0
'2020-05-26 18:12:54.0,'2020-05-26 18:13:36.0,323936638,400276,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 18:02:40.0,'2020-05-26 18:03:38.0,323934531,400274,VISA,National,0.0,62.21,0.0,0.0,0.0
'2020-05-26 17:57:00.0,'2020-05-26 17:58:17.0,323933189,400272,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 17:56:27.0,'2020-05-26 17:58:19.0,323933089,400271,VISA,National,0.0,48.96,0.0,0.0,0.0
'2020-05-26 17:47:24.0,'2020-05-26 17:49:15.0,323931119,400270,MAST,National,0.0,47.52,0.0,0.0,0.0
'2020-05-26 17:39:14.0,'2020-05-26 17:40:13.0,323929307,400269,CC,National,0.0,102.29,0.0,0.0,0.0
'2020-05-26 17:38:02.0,'2020-05-26 17:39:52.0,323929048,400268,CC,National,0.0,64.9,0.0,0.0,0.0
'2020-05-26 17:34:17.0,'2020-05-26 17:35:28.0,323928227,400267,ICIB,,0.0,127.51,0.0,0.0,0.0
'2020-05-26 17:31:04.0,'2020-05-26 17:34:33.0,323927590,400265,VJYB,,0.0,126.09,0.0,0.0,0.0
'2020-05-26 17:27:02.0,'2020-05-26 17:28:21.0,323926635,400262,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 17:25:25.0,'2020-05-26 17:27:28.0,323926327,400260,ICIB,,0.0,117.42,0.0,0.0,0.0
'2020-05-26 17:15:36.0,'2020-05-26 17:17:06.0,323924194,400257,HDFB,,0.0,101.6,0.0,0.0,0.0
'2020-05-26 17:13:24.0,'2020-05-26 17:14:38.0,323923737,400256,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 17:02:26.0,'2020-05-26 17:04:18.0,323921338,400254,VISA,National,0.0,56.84,0.0,0.0,0.0
'2020-05-26 16:57:26.0,'2020-05-26 16:58:37.0,323920226,400250,VISA,National,0.0,81.68,0.0,0.0,0.0
'2020-05-26 16:52:44.0,'2020-05-26 16:59:46.0,323919257,400244,RUPAY,National,0.0,0.0,0.0,0.0,0.0
'2020-05-26 16:36:38.0,'2020-05-26 16:37:51.0,323915901,400238,HDFB,,0.0,142.42,0.0,0.0,0.0
'2020-05-26 16:34:08.0,'2020-05-26 16:35:18.0,323915397,400237,VISA,National,0.0,60.42,0.0,0.0,0.0
'2020-05-26 16:30:34.0,'2020-05-26 16:32:12.0,323914721,400236,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 16:24:17.0,'2020-05-26 16:26:02.0,323913379,400233,VISA,National,0.0,49.32,0.0,0.0,0.0
'2020-05-26 16:13:16.0,'2020-05-26 16:14:41.0,323911123,400234,HDFB,,0.0,97.93,0.0,0.0,0.0
'2020-05-26 16:06:22.0,'2020-05-26 16:07:11.0,323909656,400232,SBIB,,0.0,108.71,0.0,0.0,0.0
'2020-05-26 16:00:58.0,'2020-05-26 16:03:39.0,323908634,400228,HDFB,,0.0,126.37,0.0,0.0,0.0
'2020-05-26 15:46:03.0,'2020-05-26 15:48:14.0,323905450,400225,VISA,National,0.0,51.11,0.0,0.0,0.0
'2020-05-26 15:43:08.0,'2020-05-26 15:44:56.0,323904840,400221,HDFB,,0.0,181.18,0.0,0.0,0.0
'2020-05-26 15:35:06.0,'2020-05-26 15:36:53.0,323903141,400216,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 15:35:05.0,'2020-05-26 15:36:08.0,323903135,400217,CC,National,0.0,99.53,0.0,0.0,0.0
'2020-05-26 15:34:15.0,'2020-05-26 15:39:02.0,323902966,400214,VISA,National,0.0,74.75,0.0,0.0,0.0
'2020-05-26 15:22:48.0,'2020-05-26 15:24:33.0,323900604,400210,HDFB,,0.0,97.93,0.0,0.0,0.0
'2020-05-26 15:18:20.0,'2020-05-26 15:19:36.0,323899694,400206,ICIB,,0.0,137.15,0.0,0.0,0.0
'2020-05-26 15:17:14.0,'2020-05-26 15:20:07.0,323899471,400205,CC,National,0.0,122.24,0.0,0.0,0.0
'2020-05-26 15:00:12.0,'2020-05-26 15:03:26.0,323895888,400198,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 14:52:24.0,'2020-05-26 14:53:57.0,323894276,400195,CC,National,0.0,148.38,0.0,0.0,0.0
'2020-05-26 14:42:11.0,'2020-05-26 14:44:33.0,323892238,400190,VISA,National,0.0,56.84,0.0,0.0,0.0
'2020-05-26 14:37:12.0,'2020-05-26 14:38:25.0,323891023,400188,ICIB,,0.0,104.35,0.0,0.0,0.0
'2020-05-26 14:35:39.0,'2020-05-26 14:37:54.0,323890723,400185,SBIB,,0.0,122.24,0.0,0.0,0.0
'2020-05-26 14:34:00.0,'2020-05-26 14:35:05.0,323890379,400184,PHONEPE,,0.0,142.42,0.0,0.0,0.0
'2020-05-26 14:28:27.0,'2020-05-26 14:29:52.0,323889086,400182,HDFB,,0.0,153.43,0.0,0.0,0.0
'2020-05-26 14:25:02.0,'2020-05-26 14:26:02.0,323888418,400181,PHONEPE,,0.0,140.82,0.0,0.0,0.0
'2020-05-26 14:09:08.0,'2020-05-26 14:11:13.0,323884882,400180,CC,National,0.0,63.53,0.0,0.0,0.0
'2020-05-26 14:07:37.0,'2020-05-26 14:17:37.0,323884536,400179,VISA,National,0.0,72.24,0.0,0.0,0.0
'2020-05-26 14:05:43.0,'2020-05-26 14:07:13.0,323884119,400178,VISA,National,0.0,50.51,0.0,0.0,0.0
'2020-05-26 14:05:23.0,'2020-05-26 14:07:10.0,323884049,400177,RUPAY,National,0.0,0.0,0.0,0.0,0.0
'2020-05-26 14:01:18.0,'2020-05-26 14:03:53.0,323883183,400175,VISA,National,0.0,61.97,0.0,0.0,0.0
'2020-05-26 13:55:05.0,'2020-05-26 13:55:48.0,323881713,400171,HDFB,,0.0,112.61,0.0,0.0,0.0
'2020-05-26 13:51:14.0,'2020-05-26 13:52:15.0,323880773,400167,HDFB,,0.0,110.31,0.0,0.0,0.0
'2020-05-26 13:50:46.0,'2020-05-26 13:51:50.0,323880679,400166,HDFB,,0.0,138.06,0.0,0.0,0.0
'2020-05-26 13:44:37.0,'2020-05-26 13:47:30.0,323879150,400157,CC,National,0.0,116.96,0.0,0.0,0.0
'2020-05-26 13:43:55.0,'2020-05-26 13:46:52.0,323879015,400156,VISA,National,0.0,67.47,0.0,0.0,0.0
'2020-05-26 13:42:07.0,'2020-05-26 13:44:16.0,323878548,400153,MAST,National,0.0,48.96,0.0,0.0,0.0
'2020-05-26 13:37:25.0,'2020-05-26 13:38:41.0,323877358,400151,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 13:33:13.0,'2020-05-26 13:34:23.0,323876364,400145,CC,National,0.0,101.14,0.0,0.0,0.0
'2020-05-26 13:27:20.0,'2020-05-26 13:28:15.0,323874773,400140,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 13:26:02.0,'2020-05-26 13:30:47.0,323874434,400136,CC,National,0.0,119.03,0.0,0.0,0.0
'2020-05-26 13:20:54.0,'2020-05-26 13:22:15.0,323873221,400130,CC,National,0.0,112.61,0.0,0.0,0.0
'2020-05-26 13:20:38.0,'2020-05-26 13:21:37.0,323873169,400128,CC,National,0.0,119.03,0.0,0.0,0.0
'2020-05-26 13:19:39.0,'2020-05-26 13:21:46.0,323872846,400127,CC,National,0.0,105.04,0.0,0.0,0.0
'2020-05-26 13:18:27.0,'2020-05-26 13:19:37.0,323872527,400125,HDFB,,0.0,142.42,0.0,0.0,0.0
'2020-05-26 13:11:45.0,'2020-05-26 13:13:28.0,323870874,400117,HDFB,,0.0,150.45,0.0,0.0,0.0
'2020-05-26 13:06:41.0,'2020-05-26 13:08:06.0,323869391,400112,AXIB,,0.0,140.13,0.0,0.0,0.0
'2020-05-26 13:05:42.0,'2020-05-26 13:06:38.0,323869140,400111,CC,National,0.0,127.51,0.0,0.0,0.0
'2020-05-26 12:58:05.0,'2020-05-26 13:00:18.0,323867013,400091,VISA,National,0.0,74.75,0.0,0.0,0.0
'2020-05-26 12:55:49.0,'2020-05-26 12:57:51.0,323866392,400087,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 12:52:59.0,'2020-05-26 13:02:33.0,323865640,400076,CC,National,0.0,146.55,0.0,0.0,0.0
'2020-05-26 12:52:18.0,'2020-05-26 12:54:08.0,323865474,400072,ICIB,,0.0,129.58,0.0,0.0,0.0
'2020-05-26 12:50:45.0,'2020-05-26 12:51:45.0,323865074,400067,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 12:47:30.0,'2020-05-26 12:52:12.0,323863975,400060,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 12:44:32.0,'2020-05-26 12:45:37.0,323863113,400058,AXIB,,0.0,101.6,0.0,0.0,0.0
'2020-05-26 12:41:26.0,'2020-05-26 12:42:56.0,323862129,400055,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 12:40:02.0,'2020-05-26 12:43:38.0,323861634,400052,VISA,National,0.0,67.47,0.0,0.0,0.0
'2020-05-26 12:32:19.0,'2020-05-26 12:33:18.0,323859363,400026,HDFB,,0.0,108.71,0.0,0.0,0.0
'2020-05-26 12:31:44.0,'2020-05-26 12:32:59.0,323859156,400025,AXIB,,0.0,119.95,0.0,0.0,0.0
'2020-05-26 12:31:14.0,'2020-05-26 12:32:48.0,323859001,400023,CC,National,0.0,108.94,0.0,0.0,0.0
'2020-05-26 12:31:06.0,'2020-05-26 12:41:01.0,323858952,400022,AXIB,,0.0,108.94,0.0,0.0,0.0
'2020-05-26 12:30:16.0,'2020-05-26 12:34:37.0,323858721,400019,CC,National,0.0,101.6,0.0,0.0,0.0
'2020-05-26 12:29:45.0,'2020-05-26 12:32:38.0,323858442,400018,ICIB,,0.0,143.34,0.0,0.0,0.0
'2020-05-26 12:26:44.0,'2020-05-26 12:30:15.0,323857510,400009,MAST,National,0.0,72.24,0.0,0.0,0.0
'2020-05-26 12:26:33.0,'2020-05-26 12:28:05.0,323857449,400010,CC,National,0.0,111.69,0.0,0.0,0.0
'2020-05-26 12:22:11.0,'2020-05-26 12:23:35.0,323856048,399998,ICIB,,0.0,113.75,0.0,0.0,0.0
'2020-05-26 12:19:06.0,'2020-05-26 12:23:06.0,323854985,399992,MAST,National,0.0,53.14,0.0,0.0,0.0
'2020-05-26 12:13:31.0,'2020-05-26 12:17:44.0,323853189,399975,CC,National,0.0,127.51,0.0,0.0,0.0
'2020-05-26 12:13:02.0,'2020-05-26 12:19:47.0,323853068,399976,CC,National,0.0,117.42,0.0,0.0,0.0
'2020-05-26 12:09:45.0,'2020-05-26 12:12:07.0,323851932,399968,VISA,National,0.0,56.72,0.0,0.0,0.0
'2020-05-26 12:05:33.0,'2020-05-26 12:06:36.0,323850539,399953,MAST,National,0.0,74.75,0.0,0.0,0.0
'2020-05-26 12:03:31.0,'2020-05-26 12:05:16.0,323848848,399943,HDFB,,0.0,116.05,0.0,0.0,0.0
'2020-05-26 12:02:04.0,'2020-05-26 12:04:27.0,323848421,399938,HDFB,,0.0,117.42,0.0,0.0,0.0
'2020-05-26 12:01:01.0,'2020-05-26 12:03:32.0,323848089,399923,CC,National,0.0,142.42,0.0,0.0,0.0
'2020-05-26 11:58:12.0,'2020-05-26 11:59:56.0,323847107,399932,VISA,National,0.0,51.82,0.0,0.0,0.0
'2020-05-26 11:54:27.0,'2020-05-26 11:57:26.0,323846045,399919,CC,National,0.0,142.42,0.0,0.0,0.0
'2020-05-26 11:53:40.0,'2020-05-26 11:55:10.0,323845788,399916,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 11:51:11.0,'2020-05-26 11:52:32.0,323844990,399905,VISA,National,0.0,77.26,0.0,0.0,0.0
'2020-05-26 11:51:01.0,'2020-05-26 11:53:18.0,323844955,399906,INIB,,0.0,100.16,0.0,0.0,0.0
'2020-05-26 11:49:08.0,'2020-05-26 11:51:21.0,323844248,399885,SBIB,,0.0,93.57,0.0,0.0,0.0
'2020-05-26 11:48:23.0,'2020-05-26 11:51:32.0,323844042,399899,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 11:44:44.0,'2020-05-26 11:45:27.0,323842902,399887,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-26 11:44:37.0,'2020-05-26 11:46:08.0,323842857,399884,VISA,National,0.0,81.68,0.0,0.0,0.0
'2020-05-26 11:40:48.0,'2020-05-26 11:43:31.0,323841636,399876,CC,National,0.0,48.85,0.0,0.0,0.0
'2020-05-26 11:38:10.0,'2020-05-26 11:41:01.0,323840859,399871,MAST,National,0.0,57.79,0.0,0.0,0.0
'2020-05-26 11:35:56.0,'2020-05-26 11:39:26.0,323840148,399866,CC,National,0.0,116.96,0.0,0.0,0.0
'2020-05-26 11:34:56.0,'2020-05-26 11:36:34.0,323839864,399863,VISA,National,0.0,65.79,0.0,0.0,0.0
'2020-05-26 11:33:43.0,'2020-05-26 11:50:30.0,323839474,399860,VISA,National,0.0,60.9,0.0,0.0,0.0
'2020-05-26 11:30:28.0,'2020-05-26 11:31:54.0,323838430,399847,CC,National,0.0,111.0,0.0,0.0,0.0
'2020-05-26 11:29:21.0,'2020-05-26 11:31:02.0,323838008,399845,CC,National,0.0,162.37,0.0,0.0,0.0
'2020-05-26 11:26:02.0,'2020-05-26 11:27:51.0,323837059,399832,CC,National,0.0,101.14,0.0,0.0,0.0
'2020-05-26 11:24:57.0,'2020-05-26 11:26:36.0,323836667,399822,CBIB,,0.0,100.16,0.0,0.0,0.0
'2020-05-26 11:24:22.0,'2020-05-26 11:27:33.0,323836525,399824,CC,National,0.0,111.0,0.0,0.0,0.0
'2020-05-26 11:24:10.0,'2020-05-26 11:25:23.0,323836483,399826,VISA,National,0.0,56.72,0.0,0.0,0.0
'2020-05-26 11:21:13.0,'2020-05-26 11:23:23.0,323835734,399818,CC,National,0.0,148.38,0.0,0.0,0.0
